Idx,Name,Stdmode,Shape,Weight,CharLooks,Anicount,Source,Reserved,Throw,Looks,DuraMax,Ac,Ac2,Mac_Type,Mac,Mac2,Dc,Dc2,Sac,Sac2,Mc_Type,Mc,Mc2,Func_Type,Func,Amulet,Need,NeedLevel,Price,Stock,OrgName
176,祈祷头盔,15,140,2,5,0,0,8,0,391,5000,3,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
177,行会回城卷,3,5,1,0,0,0,0,3,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,5,狮王商业服务端
178,修复油,3,9,1,0,0,0,0,3,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,5,狮王商业服务端
179,金创药（大）,0,0,2,0,0,0,0,3,7,1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,狮王商业服务端
180,魔法药（大）,0,0,2,0,0,0,0,3,17,1,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,狮王商业服务端
181,生命项链,20,0,1,0,0,0,0,0,854,6000,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,2,25,20000,5,狮王商业服务端
182,力量戒指,22,0,3,0,0,0,0,0,535,7000,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,29,15000,5,狮王商业服务端
183,心灵手镯,26,0,2,0,0,0,0,0,682,6000,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,30000,5,狮王商业服务端
184,黑铁头盔,15,0,20,6,0,0,0,0,374,10000,3,8,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
185,烈火剑法,51,0,1,0,0,0,0,0,304,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,5,狮王商业服务端
186,野蛮冲撞,51,0,1,0,0,0,0,0,304,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,5,狮王商业服务端
187,心灵启示,3,12,1,0,0,0,0,0,84,0,0,0,0,0,30,5,0,0,0,0,5,0,0,0,0,0,0,100,5,狮王商业服务端
188,群体治愈术,51,2,1,0,0,0,0,0,304,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,5,狮王商业服务端
189,召唤神兽,51,2,1,0,0,0,0,0,304,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,5,狮王商业服务端
190,魔法盾,51,1,1,0,0,0,0,0,304,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,5,狮王商业服务端
191,圣言术,51,1,1,0,0,0,0,0,304,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,5,狮王商业服务端
192,冰咆哮,51,1,1,0,0,0,0,0,304,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,5,狮王商业服务端
193,金创药（大）包,31,100,16,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,5,狮王商业服务端
194,魔法药（大）包,31,101,10,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,5,狮王商业服务端
195,强效太阳水,0,1,1,0,0,0,0,3,21,0,110,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,5,狮王商业服务端
196,骰子,45,6,1,0,0,0,0,0,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,5,狮王商业服务端
197,木料,45,2,1,0,0,0,0,0,305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,狮王商业服务端
198,黑铁,43,0,4,0,0,0,0,0,214,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,5,狮王商业服务端
199,彩卷,3,11,1,0,0,0,0,3,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,5,狮王商业服务端
200,祝福道士头盔,15,0,8,2,0,0,0,0,372,8000,2,4,0,2,7,0,0,0,0,0,0,0,0,0,0,0,137,18000,5,狮王商业服务端
201,韩服（男）,99,0,1,0,0,0,0,0,1211,20000,0,0,0,0,0,0,0,0,0,2,3,6,0,0,0,0,10,30000,5,狮王商业服务端
202,韩服（女）,99,0,1,0,0,0,0,0,534,20000,0,0,0,1,5,2,3,0,0,0,0,4,0,0,0,0,10,30000,5,狮王商业服务端
203,体验怨恨项链（暗黑）,99,0,2,0,0,0,0,0,815,3000,0,0,0,0,0,0,0,0,0,2,3,7,0,0,0,0,10,10000,5,狮王商业服务端
204,命运之刃,5,13,47,0,0,0,0,0,1067,24000,0,2,0,0,0,9,20,0,0,0,0,0,2,2,0,0,29,15000,5,狮王商业服务端
205,屠龙,6,4,100,0,0,0,0,0,1070,36000,0,0,0,0,0,2,46,0,0,0,0,0,0,0,0,0,0,80000,5,狮王商业服务端
206,骨玉权杖,6,17,15,0,0,0,0,0,1084,17000,0,0,0,0,0,6,17,0,0,1,4,10,0,0,0,0,138,40000,5,狮王商业服务端
207,龙纹剑,5,20,37,0,0,0,0,0,1104,26000,0,3,0,0,0,9,24,0,0,2,4,12,5,5,0,0,0,80000,5,狮王商业服务端
208,嗜魂法杖,6,3,16,0,0,0,0,0,1085,19000,0,0,0,0,0,6,20,0,0,1,6,11,1,4,0,0,0,80000,5,狮王商业服务端
209,火把,30,0,3,0,0,0,0,0,291,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,狮王商业服务端
210,体验怨恨项链（幻影）,99,0,2,0,0,0,0,0,815,3000,0,0,0,0,0,0,0,0,0,2,3,7,0,0,0,0,10,10000,5,狮王商业服务端
211,鹿茸,0,1,1,0,0,0,0,0,71,1,200,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
212,命运之书,58,0,1,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
213,紫碧螺,22,0,1,0,0,0,0,0,514,4000,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,27,10000,5,狮王商业服务端
214,泰坦戒指,22,0,2,0,0,0,0,0,494,5000,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,27,10000,5,狮王商业服务端
215,幽灵手套,26,0,5,0,0,0,0,0,641,10000,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,15000,5,狮王商业服务端
216,阎罗手套,26,0,10,0,0,0,0,0,643,10000,1,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
217,龙之手镯,26,0,1,0,0,0,0,0,702,5000,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,30000,5,狮王商业服务端
218,天珠项链,20,0,1,0,0,0,0,0,833,7000,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,3,22,20000,5,狮王商业服务端
219,幽灵项链,20,0,1,0,0,0,0,0,813,9000,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,27,20000,5,狮王商业服务端
220,米糕,0,1,1,0,0,0,0,3,92,1,200,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
221,金条,47,0,10,0,0,0,0,0,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,5,狮王商业服务端
222,鹿血,0,2,1,0,0,0,0,3,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
223,神秘戒指,22,130,1,0,0,0,0,0,740,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5000,5,狮王商业服务端
224,神秘腰带,26,131,1,0,0,0,0,0,702,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5000,5,狮王商业服务端
225,神秘头盔,15,132,10,7,0,0,0,0,410,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5000,5,狮王商业服务端
226,神水,0,2,1,0,0,0,0,3,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
227,蓝包,58,0,1,0,0,0,0,1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
228,红包,58,0,1,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
229,绿包,58,0,1,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
230,人参,0,1,1,0,0,0,0,3,70,1,200,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
231,馒头,0,1,1,0,0,0,0,3,91,1,200,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
232,莲花宝镜（暗黑）,20,0,1,0,0,0,0,0,817,7000,0,0,0,0,0,0,0,0,0,2,0,1,6,3,0,0,25,15000,5,狮王商业服务端
233,莲花宝镜（幻影）,20,0,1,0,0,0,0,0,817,7000,0,0,0,0,0,0,0,0,0,2,0,1,7,3,0,0,25,15000,5,狮王商业服务端
234,五色项链（火）,20,0,1,0,0,0,0,0,913,6000,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,20,9000,5,狮王商业服务端
235,五色项链（冰）,20,0,1,0,0,0,0,0,913,6000,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,20,9000,5,狮王商业服务端
236,五色项链（雷）,20,0,1,0,0,0,0,0,913,6000,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0,20,9000,5,狮王商业服务端
237,五色项链（风）,20,0,1,0,0,0,0,0,913,6000,0,0,0,0,0,0,0,0,0,1,0,1,4,2,0,0,20,9000,5,狮王商业服务端
238,介绍信,46,1,1,0,0,0,0,0,173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
239,红苹果,3,12,1,0,0,0,0,0,86,0,60,2,0,60,60,2,0,0,0,0,2,0,0,0,0,0,0,100,5,狮王商业服务端
240,筹码,46,1,2,0,0,0,0,3,302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,5,狮王商业服务端
241,特殊药水,0,1,1,0,0,0,0,3,40,1,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
242,万年雪霜,0,1,1,0,0,0,0,3,70,1,190,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,5,狮王商业服务端
243,金创药（小）包,31,102,4,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,5,狮王商业服务端
244,魔法药（小）包,31,103,4,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,5,狮王商业服务端
245,金创药（中）包,31,104,10,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,5,狮王商业服务端
246,魔法药（中）包,31,105,4,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,5,狮王商业服务端
247,地牢逃脱卷包,31,106,6,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,5,狮王商业服务端
248,随机传送卷包,31,107,6,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,5,狮王商业服务端
249,回城卷包,31,108,6,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,5,狮王商业服务端
250,行会回城卷包,31,109,6,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200,5,狮王商业服务端
251,筹码包,31,110,12,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200,5,狮王商业服务端
252,参加活动卷,58,0,1,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
253,水饺,0,1,1,0,0,0,0,3,94,1,120,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
254,攻击神水（小）,3,12,3,0,0,0,0,3,84,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1000,5,狮王商业服务端
255,自然神水（小）,3,12,3,0,0,0,0,3,82,0,0,0,0,0,5,0,0,0,0,1,3,0,0,0,0,0,0,1000,5,狮王商业服务端
256,灵魂神水（小）,3,12,3,0,0,0,0,3,81,0,0,0,0,0,5,0,0,0,0,2,3,0,0,0,0,0,0,1000,5,狮王商业服务端
257,疾风神水（小）,3,12,3,0,0,0,0,3,80,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1000,5,狮王商业服务端
258,体力强效神水（小）,3,12,3,0,0,0,0,3,85,0,50,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1000,5,狮王商业服务端
259,魔法强效神水（小）,3,12,3,0,0,0,0,3,83,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,0,1000,5,狮王商业服务端
260,金条包,47,0,50,0,0,0,0,0,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,5,狮王商业服务端
261,金盒,47,0,100,0,0,0,0,0,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,5,狮王商业服务端
262,攻击神水（中）,3,12,5,0,0,0,0,3,84,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,20000,5,狮王商业服务端
263,自然神水（中）,3,12,5,0,0,0,0,3,82,0,0,0,0,0,10,0,0,0,0,1,6,0,0,0,0,0,0,20000,5,狮王商业服务端
264,灵魂神水（中）,3,12,5,0,0,0,0,3,81,0,0,0,0,0,10,0,0,0,0,2,6,0,0,0,0,0,0,20000,5,狮王商业服务端
265,疾风神水（中）,3,12,5,0,0,0,0,3,80,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20000,5,狮王商业服务端
266,体力强效神水（中）,3,12,5,0,0,0,0,3,85,0,80,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20000,5,狮王商业服务端
267,魔力强效神水（中）,3,12,5,0,0,0,0,3,83,0,0,0,0,80,10,0,0,0,0,0,0,0,0,0,0,0,0,20000,5,狮王商业服务端
268,攻击神水（大）,3,12,9,0,0,0,0,3,84,0,0,0,0,0,20,12,0,0,0,0,0,0,0,0,0,0,0,100000,5,狮王商业服务端
269,自然神水（大）,3,12,9,0,0,0,0,3,82,0,0,0,0,0,20,0,0,0,0,1,10,0,0,0,0,0,0,100000,5,狮王商业服务端
270,灵魂神水（大）,3,12,9,0,0,0,0,3,81,0,0,0,0,0,20,0,0,0,0,2,10,0,0,0,0,0,0,100000,5,狮王商业服务端
271,体力强效神水（大）,3,12,9,0,0,0,0,3,85,0,120,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,100000,5,狮王商业服务端
272,魔力强效神水（大）,3,12,9,0,0,0,0,3,83,0,0,0,0,120,20,0,0,0,0,0,0,0,0,0,0,0,0,100000,5,狮王商业服务端
273,攻击神水（特）,3,12,13,0,0,0,0,3,84,0,0,0,0,0,30,17,0,0,0,0,0,0,0,0,0,0,0,20000,5,狮王商业服务端
274,自然神水（特）,3,12,13,0,0,0,0,3,82,0,0,0,0,0,30,0,0,0,0,1,15,0,0,0,0,0,0,20000,5,狮王商业服务端
275,灵魂神水（特）,3,12,13,0,0,0,0,3,81,0,0,0,0,0,30,0,0,0,0,2,15,0,0,0,0,0,0,20000,5,狮王商业服务端
276,体力强效神水（特）,3,12,13,0,0,0,0,3,85,0,170,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,20000,5,狮王商业服务端
277,魔力强效神水（特）,3,12,13,0,0,0,0,3,83,0,0,0,0,170,30,0,0,0,0,0,0,0,0,0,0,0,0,20000,5,狮王商业服务端
278,疾风神水（特）,3,12,13,0,0,0,0,3,80,0,0,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,20000,5,狮王商业服务端
279,疾风神水（大）,3,12,9,0,0,0,0,3,80,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,100000,5,狮王商业服务端
280,苹果,3,12,1,0,0,0,0,0,86,0,200,2,0,200,5,10,0,0,0,0,10,0,0,0,0,0,0,10000,5,狮王商业服务端
281,赤血宝剑,5,32,22,0,0,0,0,0,1121,25000,0,3,0,0,0,11,17,0,0,0,5,5,0,0,0,0,30,40000,5,狮王商业服务端
282,魔血戒指,22,133,1,0,25,0,0,0,593,5000,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
283,魔血手镯,26,134,1,0,25,0,0,0,763,6000,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,30000,5,狮王商业服务端
284,魔血项链,20,135,2,0,25,0,0,0,913,7000,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,30000,5,狮王商业服务端
285,虹魔戒指,22,136,1,0,8,0,0,0,592,5000,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
286,虹魔手镯,26,137,1,0,8,0,0,0,762,6000,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,30000,5,狮王商业服务端
287,虹魔项链,20,138,1,0,8,0,0,0,912,7000,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,30000,5,狮王商业服务端
288,血剑碎片,58,0,1,0,0,0,0,1,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
289,_水饺200,99,13,1,0,0,0,0,0,94,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
290,_水饺400,99,13,1,0,0,0,0,0,94,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
291,_水饺600,99,13,1,0,0,0,0,0,94,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
292,_水饺800,99,13,1,0,0,0,0,0,94,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
293,_水饺1000,99,13,1,0,0,0,0,0,94,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
294,体验炼狱（火）,99,5,10,0,0,0,0,0,1066,15000,0,0,0,0,0,0,35,0,0,0,0,0,1,1,0,0,15,20000,5,狮王商业服务端
295,玉水晶,58,0,1,0,0,0,0,1,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
296,血魔心脏,58,0,1,0,0,0,0,3,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
297,魔血油,58,0,1,0,0,0,0,1,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
298,生死宝刀,5,14,22,0,0,0,0,0,1068,20000,0,10,0,0,15,200,200,0,0,0,200,200,0,0,0,0,150,1,5,狮王商业服务端
299,战神盔甲（男）,10,6,51,0,0,0,0,0,981,30000,5,15,0,3,4,0,0,0,0,0,0,0,0,0,0,0,33,30000,5,狮王商业服务端
300,战神盔甲（女）,11,6,51,0,0,0,0,0,991,30000,5,15,0,3,4,0,0,0,0,0,0,0,0,0,0,0,33,30000,5,狮王商业服务端
301,恶魔长袍（男）,10,7,17,0,0,0,0,0,1021,22000,3,10,0,5,6,0,0,0,0,1,0,4,0,0,0,0,33,30000,5,狮王商业服务端
302,恶魔长袍（女）,11,7,17,0,0,0,0,0,1031,22000,3,10,0,5,6,0,0,0,0,1,0,4,0,0,0,0,33,30000,5,狮王商业服务端
303,幽灵战衣（男）,10,8,28,0,0,0,0,0,1001,24000,3,12,0,4,5,0,0,0,0,2,0,4,0,0,0,0,33,30000,5,狮王商业服务端
304,幽灵战衣（女）,11,8,28,0,0,0,0,0,1011,24000,3,12,0,4,5,0,0,0,0,2,0,4,0,0,0,0,33,30000,5,狮王商业服务端
305,无名刀,5,33,25,0,0,0,0,0,1122,24000,0,2,0,0,0,7,18,0,0,2,3,7,0,0,0,0,33,23000,5,狮王商业服务端
306,袖里剑,54,34,5,0,0,0,0,0,1071,20000,0,5,0,0,0,7,8,0,0,0,0,0,0,0,0,0,10,5000,5,狮王商业服务端
307,标枪,54,34,20,0,0,0,0,0,1072,40000,0,5,0,0,0,19,20,0,0,0,0,0,0,0,0,0,30,20000,5,狮王商业服务端
308,铁枪,54,34,10,0,0,0,0,0,1073,30000,0,5,0,0,0,13,14,0,0,0,0,0,0,0,0,0,20,10000,5,狮王商业服务端
309,白马标志,44,0,1,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,5,狮王商业服务端
310,黑马标志,44,0,1,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,5,狮王商业服务端
311,褐色马标志,44,0,1,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,5,狮王商业服务端
312,古籍,58,0,1,0,0,0,0,1,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
313,鸡血,0,0,1,0,0,0,0,3,31,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,狮王商业服务端
314,烧酒,0,0,1,0,0,0,0,3,1145,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,狮王商业服务端
315,毒蛇牙齿,58,0,1,0,0,0,0,1,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
316,王铁匠的铁锤,58,0,1,0,0,0,0,1,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
317,角笛,58,0,1,0,0,0,0,1,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
318,半块不死牌,58,0,1,0,0,0,0,1,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
319,不死牌,58,0,1,0,0,0,0,1,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
320,雷电僵尸骨,58,0,1,0,0,0,0,1,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
321,僧侣僵尸骨,58,0,1,0,0,0,0,1,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
322,毁灭护身符,58,0,1,0,0,0,0,1,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
323,七点白蛇胆,58,0,1,0,0,0,0,1,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
324,斗笠,15,0,4,8,0,0,0,0,411,8000,1,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,27,8000,5,狮王商业服务端
325,翔空剑法,51,0,1,0,0,0,0,0,304,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,5,狮王商业服务端
326,莲月剑法,51,0,1,0,0,0,0,0,304,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,5,狮王商业服务端
327,空拳刀法,51,2,1,0,0,0,0,0,304,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,5,狮王商业服务端
328,月魂断玉,51,2,1,0,0,0,0,0,304,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,5,狮王商业服务端
329,冰月神掌,51,1,1,0,0,0,0,0,304,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,5,狮王商业服务端
330,冰月震天,51,1,1,0,0,0,0,0,304,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,5,狮王商业服务端
331,霹雳掌,51,1,1,0,0,0,0,0,304,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,5,狮王商业服务端
332,月魂灵波,51,2,1,0,0,0,0,0,304,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,5,狮王商业服务端
333,墨龙屠龙,6,4,100,0,0,0,0,0,1070,36000,0,0,0,0,1,2,40,0,0,0,0,0,0,0,0,0,36,30000,5,狮王商业服务端
334,墨龙嗜魂法杖,6,3,16,0,0,0,0,0,1085,19000,0,0,0,0,0,6,20,0,0,1,3,13,0,0,0,0,36,30000,5,狮王商业服务端
335,墨龙龙纹剑,5,20,37,0,0,0,0,0,1104,26000,0,3,0,0,0,9,22,0,0,2,3,11,6,4,3,0,36,30000,5,狮王商业服务端
336,体验炼狱（冰）,99,5,10,0,0,0,0,0,1066,15000,0,0,0,0,0,0,35,0,0,0,0,0,2,1,0,0,15,20000,5,狮王商业服务端
337,体验炼狱（雷）,99,5,10,0,0,0,0,0,1066,15000,0,0,0,0,0,0,35,0,0,0,0,0,3,1,0,0,15,20000,5,狮王商业服务端
338,体验炼狱（风）,99,5,10,0,0,0,0,0,1066,15000,0,0,0,0,0,0,35,0,0,0,0,0,4,1,0,0,15,20000,5,狮王商业服务端
339,体验银蛇（火）,99,18,8,0,0,0,0,0,1102,10000,0,2,0,0,0,6,20,0,0,2,4,7,0,0,0,0,15,20000,5,狮王商业服务端
340,体验银蛇（冰）,99,18,8,0,0,0,0,0,1102,10000,0,2,0,0,0,6,20,0,0,2,4,7,0,0,0,0,15,20000,5,狮王商业服务端
341,体验银蛇（雷）,99,18,8,0,0,0,0,0,1102,10000,0,2,0,0,0,6,20,0,0,2,4,7,0,0,0,0,15,20000,5,狮王商业服务端
342,体验银蛇（风）,99,18,8,0,0,0,0,0,1102,10000,0,2,0,0,0,6,20,0,0,2,4,7,0,0,0,0,15,20000,5,狮王商业服务端
343,韩服（男）,99,7,17,0,0,0,0,0,1211,20000,0,0,0,0,0,7,9,0,0,0,0,4,0,0,0,0,25,9600,50,狮王商业服务端
344,体验昏暗封印（冰）,99,0,1,0,0,0,0,0,816,3000,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,10,10000,5,狮王商业服务端
345,体验昏暗封印（雷）,99,0,1,0,0,0,0,0,816,3000,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,10,10000,5,狮王商业服务端
346,体验昏暗封印（风）,99,0,1,0,0,0,0,0,816,3000,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,10,10000,5,狮王商业服务端
347,七点白蛇血,58,0,1,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
348,金刚铃铛,20,139,1,0,0,0,0,0,914,7000,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
349,金刚魔法指环,22,140,1,0,0,0,0,0,594,5000,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,30000,5,狮王商业服务端
350,金刚精神戒指,22,141,1,0,0,0,0,0,594,5000,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,30000,5,狮王商业服务端
351,金刚防御手镯,26,142,1,0,0,0,0,0,764,6000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
352,金刚魔法手镯,26,143,1,0,0,0,0,0,764,6000,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
